movieId,id,title,genres,overview,runtime,release_date,tagline,vote_count,vote_average,poster_path,backdrop_path,cast,director,keywords,score
159445,363103,Nise: The Heart of Madness,['Drama'],"After being released from prison, Dr. Nise da Silveira is back at work in a psychiatric hospital on the outskirts of Rio de Janeiro where she refuses to employ the new and violent electroshock in the treatment of schizophrenics. Ridiculed by doctors, she is forced to take on the abandoned Sector for Occupational Therapy, where she would start a revolution through paintings, animals and love.",106,2016-04-21,,128,8.2,/eDEu2l4xvmhVuLerpHzzz2i1lgm.jpg,/jk0j3DjkCpdjWXZ8fBIdPeKr1Ui.jpg,"['Glória Pires', 'Julio Adrião', 'Claudio Jaborandy']",Roberto Berliner,['biography'],7.863463133333332
14,10858,Nixon,"['Drama', 'History']",A look at President Richard M. Nixon—a man carrying the fate of the world on his shoulders while battling the self-destructive demands from within—spanning his troubled boyhood in California to the shocking Watergate scandal that would end his Presidency.,192,1995-12-22,"Triumphant in Victory, Bitter in Defeat. He Changed the World, But Lost a Nation.",377,6.9,/cz2MTGr2wpDZLirgV2rGHBdA2t3.jpg,/zAaFQHZV23SJgSwRBvW5PeD219H.jpg,"['Anthony Hopkins', 'Joan Allen', 'Powers Boothe']",Oliver Stone,"['usa president', 'washington dc, usa', 'government', 'presidential election', '1970s', 'watergate scandal', 'biography', 'historical figure', 'richard nixon', '1960s', 'ambiguous', 'disapproving', 'disdainful', 'disheartening', 'earnest', 'empathetic', 'frustrated']",6.94214267936508
100344,110398,No,"['Drama', 'History']","In 1988, Chilean military dictator Augusto Pinochet, due to international pressure, is forced to call a plebiscite on his presidency. The country will vote ‘Yes’ or ‘No’ to Pinochet extending his rule for another eight years. Opposition leaders for the ‘No’ vote persuade a brash young advertising executive, René Saavedra, to spearhead their campaign. Against all odds, with scant resources and while under scrutiny by the despot’s minions, Saavedra and his team devise an audacious plan to win the election and set Chile free.",118,2012-08-09,"CHILE, HAPPINESS IS COMING!",449,7.2,/Aqp4PH27zI4Uqqag41y2gXwmXma.jpg,/92MsvjpGoaiujgg6prkwmFvggoP.jpg,"['Gael García Bernal', 'Alfredo Castro', 'Néstor Cantillana']",Pablo Larraín,"['campaign', 'dictatorship', 'based on true story', 'chile', 'pinochet regime', 'democracy', 'intimidation', 'oppression', 'referendum', 'advertising agency', 'advertising jingle']",7.198801016764133
55820,6977,No Country for Old Men,"['Crime', 'Thriller', 'Western']","Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",122,2007-06-13,There are no clean getaways.,12585,7.947,/6d5XOczc226jECq0LIX0siKtgHR.jpg,/mkXwF7FFWpf2dkOGCzQoeWX7M6R.jpg,"['Javier Bardem', 'Tommy Lee Jones', 'Josh Brolin']",Joel Coen,"['vietnam veteran', 'sheriff', 'trailer park', 'based on novel or book', 'hitman', 'psychopath', 'drug trafficking', 'texas', 'motel', 'usa–mexico border', 'drug cartel', 'fate', 'desert', 'modern-day western', 'neo-western', 'tracking device', 'cold blooded killer', 'motel room', 'cartel', 'neo-noir', '1980s', 'philosophical', 'mexican cartel', 'drug deal', 'coin toss', 'human nature', 'captive bolt gun', 'western noir', 'horror western', 'faithful adaptation', 'distressing', 'harsh', 'powerful']",7.943171786038422
38304,19082,No Direction Home: Bob Dylan,"['Documentary', 'Music']","A chronicle of Bob Dylan's strange evolution between 1961 and 1966 from folk singer to protest singer to ""voice of a generation"" to rock star.",208,2005-07-21,Bob Dylan. Songwriter. Rocker. Rebel. Legend.,135,7.7,/lqOo4nyRS56Goi8InZqLFKGEJR5.jpg,/szUQKOq6m62n5h0eYrNxWM1oy6Y.jpg,"['Bob Dylan', 'Allen Ginsberg', 'Joan Baez']",Martin Scorsese,"['singer-songwriter', 'rock singer', 'performance folk rock', 'retired singer', 'life and career', 'famous song', 'biographical', 'biographical documentary']",7.536105133668342
140713,192141,No Escape,"['Thriller', 'Action']","In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed.",103,2015-08-26,Survive together or die together,2605,6.947,/jIXZEvL4dmgkjyhD5JUDeOaASKB.jpg,/e3xcYVsoR5dfVM0kq1l0BTkSgzJ.jpg,"['Owen Wilson', 'Lake Bell', 'Pierce Brosnan']",John Erick Dowdle,"['hotel', 'rebellion', 'race against time', 'revolution', ""coup d'etat"", 'engineer', 'survival', 'execution', 'american', 'family', 'american abroad', 'u.s. embassy']",6.952836238890971
271194,833425,No Exit,"['Thriller', 'Mystery', 'Horror']","Stranded at a rest stop in the mountains during a blizzard, a recovering addict discovers a kidnapped child hidden in a car belonging to one of the people inside the building which sets her on a terrifying struggle to identify who among them is the kidnapper.",96,2022-02-24,Who will survive the dead of winter?,1217,6.876,/5cnLoWq9o5tuLe1Zq4BTX4LwZ2B.jpg,/epE4VnwJkqWEQIYLvWYxBj277W3.jpg,"['Havana Rose Liu', 'Danny Ramirez', 'Dennis Haysbert']",Damien Power,"['based on novel or book', 'isolation', 'winter', 'cocaine', 'drug rehabilitation', 'salt lake city, utah', 'blizzard', 'child kidnapping', 'adrenal gland', 'college student']",6.891707198750976
193583,445030,"No Game, No Life: Zero","['Adventure', 'Animation', 'Drama', 'Fantasy', 'Romance']","Six thousand years before Sora and Shiro were even a blink in the history of Disboard, war consumed the land, tearing apart the heavens, destroying stars, and even threatening to wipe out the human race. Amid the chaos and destruction, a young man named Riku leads humanity toward the tomorrow his heart believes in. One day, in the ruins of an Elf city, he meets Schwi, a female exiled ""Ex Machina"" android who asks him to teach her what it means to have a human heart.",106,2017-07-15,,411,7.8,/cCBB6BGRj5nCTaEgogDtkHfjOLK.jpg,/b0dP4lPgK8Dg0tQEPx6z73jRURA.jpg,"['Yoko Hikasa', 'Ai Kayano', 'Yoshitsugu Matsuoka']",Atsuko Ishizuka,"['magic', 'anti hero', 'supernatural', 'post-apocalyptic future', 'prequel', 'end of the world', 'tragedy', 'disaster', 'game', 'anime', 'high fantasy', 'battle of wits', 'based on light novel']",7.717862992842105
198795,239459,No Half Measures: Creating the Final Season of Breaking Bad,['Documentary'],A documentary about the making of season five of the acclaimed AMC series Breaking Bad.,136,2013-11-26,,116,8.409,/ApitDfnYDwFNOPfyVuhW5ElWzhe.jpg,/27JyB13Wr2KEVUIKjtw9x669I39.jpg,"['Bryan Cranston', 'Aaron Paul', 'Anna Gunn']",Stuart Richardson,['making of'],7.975716231111112
288269,884605,No Hard Feelings,"['Comedy', 'Romance']","On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to “date” their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing.",104,2023-06-15,Pretty. Awkward.,3474,6.717,/gD72DhJ7NbfxvtxGiAzLaa0xaoj.jpg,/rRcNmiH55Tz0ugUsDUGmj8Bsa4V.jpg,"['Jennifer Lawrence', 'Andrew Barth Feldman', 'Laura Benanti']",Gene Stupnitsky,"['friendship', 'older woman seduces younger guy', 'romcom', 'summer', 'new york state', 'teen comedy', 'hometown', 'bankruptcy', 'craigslist', 'animal shelter', 'socially awkward', 'uber', 'late coming of age', 'nude swimming', 'graduation party', 'helicopter parenting']",6.725563290446579
4967,8342,No Man's Land,"['Action', 'History', 'War']","Two soldiers from opposite sides get stuck between the front lines in the same trench. The UN is asked to free them and both sides agree on a ceasefire, but will they stick to it?",98,2001-05-12,A lot can happen between the lines,462,7.5,/ytb2BuyV1TgBeAmKDwRzkqVGyZz.jpg,/e86j48mkpIzFSNutRGcNiltWCNt.jpg,"['Branko Đurić', 'Rene Bitorajac', 'Filip Šovagović']",Danis Tanović,"['bosnia and herzegovina', 'recruit', 'bosnian war (1992-95)', 'united nations', 'anti war', 'land mine', 'unexploded bomb', 'peacekeeper']",7.462328748288972
81182,50475,No Mercy,"['Crime', 'Thriller', 'Mystery']","Forensic pathologist Kang is assigned to examine the dismembered corpse of a female murder victim. Detective Min points to a fanatic environmentalist, Lee Sung-ho, as the primary suspect. But when Kang’s daughter is kidnapped, a manipulative game begins between Kang and Lee, who holds secrets about the homicide case.",125,2010-01-07,Rather be killed than forgive.,189,7.5,/xDZV58yiQMh1fiuW3QBVBpI02cU.jpg,/7sLysimtbhja8aJI3qGgUSAtTBQ.jpg,"['Sul Kyung-gu', 'Ryoo Seung-bum', 'Han Hye-jin']",Kim Hyoung-jun,"['detective', 'gore', 'revenge', 'dead body', 'murderer', 'sexual assault', 'forensic pathologist']",7.42167953201581
290407,820609,No One Will Save You,"['Horror', 'Science Fiction']",A lonely woman battles extraterrestrials who threaten her future while forcing her to face her past.,93,2023-09-21,A home invasion no one saw coming.,1288,6.7,/ehGIDAMaYy6Eg0o8ga0oqflDjqW.jpg,/zYlgqIpqJ1VAbvFhRhktAzIybVs.jpg,"['Kaitlyn Dever', 'Elizabeth Kaluev', 'Zack Duhame']",Brian Duffield,"['isolation', 'trauma', 'alien', 'grief', 'female protagonist', 'home invasion', 'guilt', 'death of mother', 'alien attack', 'reclusive', 'sci-fi horror']",6.723213699408284
54276,3638,No Reservations,"['Comedy', 'Romance', 'Drama']","Master chef Kate Armstrong runs her life and her kitchen with intimidating intensity. However, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. Though romance blooms in the face of rivalry, Kate needs to look outside the kitchen to find true happiness.",104,2007-06-15,Life isn't always made to order.,1414,6.674,/eKqfRSf0DZ0Qey1f9ZHuZfsmXVR.jpg,/rmlgq2gjiXBK3YNWj6WSdueLv0o.jpg,"['Catherine Zeta-Jones', 'Aaron Eckhart', 'Abigail Breslin']",Scott Hicks,"['new love', 'funeral', 'loss of loved one', 'italy', 'competition', 'cooking', 'mother role', 'bars and restaurants', 'restaurant', 'chef', 'perfectionist', 'fine dining']",6.6963605694181325
132991,265851,No Tears for the Dead,"['Action', 'Thriller', 'Drama']","A hitman accidentally kills a little girl. Filled with regret, he wants to quit. But then to tie up loose ends, he is forced to go on another job, to kill the girl's mother.",117,2014-06-04,His first mistake is his last chance for redemption.,273,7.2,/t3vtsQtu76xMKLal0g1UYkmZD2e.jpg,/c1fDKwLbInSP6AzTFUtiajJ4uGv.jpg,"['Jang Dong-gun', 'Kim Min-hee', 'Brian Tee']",Lee Jeong-beom,"['hitman', 'tragic past', 'triad', 'mourning', 'gun violence', 'contract killer', 'elite squad', 'unintentional kill', 'violence']",7.198174841543027
224280,370172,No Time to Die,"['Action', 'Thriller', 'Adventure']","Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",163,2021-09-29,The mission that changes everything begins…,6638,7.4,/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,/bz7pwNGCbV576COsDcYN9MbEACC.jpg,"['Daniel Craig', 'Léa Seydoux', 'Rami Malek']",Cary Joji Fukunaga,"['based on novel or book', 'forgiveness', 'poison', 'spy', 'mi6', 'family', 'british secret service', 'parents', 'global threat', 'nanobots']",7.397998347000895
164602,375794,"No manches, Frida",['Comedy'],"After being released from prison, Zequi, a bank robber, sets out to recover money buried by his accomplice; but is horrified to learn that a high school gymnasium is now over the site where the loot is hidden.",100,2016-09-02,,925,7.684,/6HfyXfIEywLa2HvcswKi44dDKxL.jpg,/3z8cveYwdIz2IZRhm6cHu8f2HRT.jpg,"['Omar Chaparro', 'Martha Higareda', 'Fernanda Castillo']",Nacho G. Velilla,['remake'],7.652057554701719
244128,554596,"No manches, Frida 2: paraíso destruido",['Comedy'],"Zequi and Lucy are about to get married. Although he promises not to overdo it during the bachelor party, things get out of control.",102,2019-03-15,,924,7.895,/rG7rDoTe1ZEa936eonDCkV76nkx.jpg,/1TPzecXAb5uCqmscA6WaQqKMmvV.jpg,"['Omar Chaparro', 'Martha Higareda', 'Carla Adell']",Nacho G. Velilla,,7.849357208097166
241272,615457,Nobody,"['Action', 'Thriller']","Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.",91,2021-03-18,Never underestimate a nobody.,7588,7.913,/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg,/uWeffFhprUohUL5GO3YfQqdsVrI.jpg,"['Bob Odenkirk', 'Aleksey Serebryakov', 'Connie Nielsen']",Ilya Naishuller,"['assassin', 'double life', 'fight', 'midlife crisis', 'bratva (russian mafia)', 'secret organization', 'thief', 'home invasion', 'family', 'brawl', 'duringcreditsstinger', 'aggressive', 'tense', 'hilarious']",7.906956210350235
31437,2517,Nobody Knows,['Drama'],"In a small Tokyo apartment, twelve-year-old Akira must care for his younger siblings after their mother leaves them and shows no sign of returning.",141,2004-08-07,,576,7.976,/kDUUdWrbBBVqzSmm27pHFJcTvCU.jpg,/gCD0eMZW1pUitLzH93WYWJYQgGk.jpg,"['Yuya Yagira', 'Ayu Kitaura', 'Hiei Kimura']",Hirokazu Kore-eda,"['japan', 'sibling relationship', 'season', 'loss of loved one', 'melancholy', 'family relationships', 'tokyo, japan', 'mother child separation', 'grim', 'kids on their own', 'depressing', 'admiring', 'powerful']",7.89743894
149334,340666,Nocturnal Animals,"['Drama', 'Thriller']","Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.",117,2016-11-04,When you love someone you can't just throw it away.,8009,7.422,/mdLDgQBD0va09npSQX5Zgo2evXM.jpg,/5d6m8CIBQcHeiwr6R5ou4wxO9Vn.jpg,"['Amy Adams', 'Jake Gyllenhaal', 'Michael Shannon']",Tom Ford,"['based on novel or book', 'cheating', 'parent child relationship', 'hostage', 'insomnia', 'flashback', 'revenge', 'murder', 'cancer', 'writer', 'overbearing mother', 'art', 'novelist', 'ex-husband ex-wife relationship', 'carjacking', 'story within the story', 'sexual assault', 'abortion', 'art exhibition', 'ambiguity', 'ambiguous', 'ambivalent']",7.420163869887277
208813,454467,Noelle,"['Family', 'Comedy', 'Fantasy']","Kris Kringle's daughter, Noelle, sets off on a mission to find and bring back her brother, after he gets cold feet when it's his turn to take over as Santa.",100,2019-11-12,"Saving Christmas together? Oh, joy.",694,6.604,/ljxeeVQJra8O4slFsmmnf5NgFx4.jpg,/9kUagP3B5Z0wnTeljdJbrmHCBke.jpg,"['Anna Kendrick', 'Bill Hader', 'Kingsley Ben-Adir']",Marc Lawrence,"['holiday', 'santa claus', 'family relationships', 'family', 'christmas']",6.653510450659631
225145,581734,Nomadland,['Drama'],"A woman in her sixties embarks on a journey through the western United States after losing everything in the Great Recession, living as a van-dwelling modern-day nomad.",108,2021-01-29,,3139,7.188,/8Vc5EOUEIF1EUXuX9eLFf7BvN3P.jpg,/563sRDK3rZS31TXCdTY4lfcwrNK.jpg,"['Frances McDormand', 'David Strathairn', 'Linda May']",Chloé Zhao,"['factory worker', 'van', 'based on novel or book', 'nevada', 'affectation', 'recession', 'homelessness', 'road trip', 'unemployment', 'recreational vehicle', 'road movie', 'death of husband', 'western usa', 'nomad', 'late stage capitalism', 'clinical']",7.188047743240712
109578,225574,Non-Stop,"['Action', 'Thriller', 'Mystery']","Bill Marks is a Federal Air Marshall for whom every day is the same until this one. On this plane ride, he starts receiving text messages from someone claiming to be on the flight and threatening to kill passengers. In a race against the clock, he must identify and stop the killer to save everyone on board.",107,2014-02-26,The hijacking was just the beginning.,5496,6.811,/Nkgaj3X0W2jHQ1TzHEgWFpN3kJ.jpg,/7UOWJEhNbePQeGSaVn9PvcRaujX.jpg,"['Liam Neeson', 'Julianne Moore', 'Scoot McNairy']",Jaume Collet-Serra,"['airplane', 'bomb', 'fight', 'murder', 'airplane hijacking', 'conspiracy', 'airplane crash', 'terrorism', 'cell phone', 'hijack', 'transatlantic', 'one night', 'mystery killer', 'flight attendant', 'air marshal', 'text', 'terrorist']",6.815367072230216
275245,762504,Nope,"['Horror', 'Science Fiction', 'Thriller']","Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",130,2022-07-20,What’s a bad miracle?,4483,6.833,/AcKVlWaNVVVFQwro3nLXqPljcYA.jpg,/5N8LOeRzt7LcZIhPbNVaCsVOPdT.jpg,"['Daniel Kaluuya', 'Keke Palmer', 'Brandon Perea']",Jordan Peele,"['california', 'horse', 'exploitation', 'video surveillance', 'death of father', 'alien', 'ufo', 'social commentary', 'alien invasion', 'child star', 'chimpanzee', 'alien contact', 'aftercreditsstinger', 'horse farm', 'mysterious', 'african american man', 'racial issues', 'brother sister relationship', 'psychological horror', 'sci-fi horror']",6.838030332438971
39234,9701,North Country,['Drama'],"A fictionalized account of the first major successful sexual harassment case in the United States — Jenson vs. Eveleth Mines, where a woman who endured a range of abuse while working as a miner filed and won the landmark 1984 lawsuit.",126,2005-02-12,All she wanted was to make a living... Instead she made history.,689,7.26,/upxUN4zmX79o49mBW9htKZDeNq7.jpg,/6rgiRuLHn65d3qalkc7YjrtmDQW.jpg,"['Charlize Theron', 'Frances McDormand', 'Woody Harrelson']",Niki Caro,"['rape', 'court', 'minnesota', 'harassment', 'witness', 'based on true story', 'lawsuit', 'miner', 'insult', 'love', 'sexual harassment', 'battle', 'single mother', 'woman director', 'landmark', '1980s']",7.254083561221779
75983,16436,North Face,"['Adventure', 'Drama', 'Action', 'History', 'Thriller']",North Face tells the story of two German climbers Toni Kurz and Andreas Hinterstoisser and their attempt to scale the deadly North Face of the Eiger.,126,2008-10-23,A true story,289,7.175,/onTd66RoxdrLKUhtcS1IOwdvjCv.jpg,/vqQnFM5AkuuPZUa6eUa3MK7bsXh.jpg,"['Benno Fürmann', 'Florian Lukas', 'Johanna Wokalek']",Philipp Stölzl,"['human vs nature', 'switzerland', 'bavaria, germany', 'national socialism', 'climbing', 'mountain climbing', 'alps mountains', 'mountaineering']",7.177790146175637
108791,100898,North Sea Texas,"['Drama', 'Romance']",A teen boy living in a small town on the Belgian coast finds his ordinary life take an unexpected turn when a handsome traveler blows through town.,96,2011-03-16,The exquisite agony of first love.,236,7.2,/jLmcMgjW8sM9vVqXopZa97RICWb.jpg,/61QRbP2qVRXLXK2NZBtNhHqeo2J.jpg,"['Jelle Florizoone', 'Mathias Vergels', 'Eva van der Gucht']",Bavo Defurne,"['flanders', 'coming of age', 'crush', 'teenage love', 'first love', 'lgbt', 'lgbt teen', 'nostalgic', 'gay theme', ""boys' love (bl)"", 'intimate', 'teenager', 'romantic', 'earnest', 'gentle', 'hopeful']",7.197949738666667
89678,18093,Northanger Abbey,"['Romance', 'Drama', 'TV Movie']",A young woman's penchant for sensational Gothic novels leads to misunderstandings in the matters of the heart.,93,2007-10-24,,304,6.834,/tmJ0CVnrMMfTXXWwqvVH5a4CqNA.jpg,/ziJZAinKRnImZHrgB4mEeeHVVcX.jpg,"['Felicity Jones', 'Carey Mulligan', 'JJ Feild']",Jon Jones,"['period drama', 'costume drama']",6.895980765217391
91929,72721,Nostalgia for the Light,['Documentary'],"In Chile's Atacama Desert, astronomers peer deep into the cosmos in search for answers concerning the origins of life. Nearby, a group of women sift through the sand searching for body parts of loved ones, dumped unceremoniously by Pinochet's regime.",93,2010-10-27,Astronomers and Archaeologists - Two sides of the same coin,159,7.4,/62dxABTMRYgrMwK8nUvXzTITcR.jpg,/tCKmhgt72QgfbyDb3S6FL6m9Wd3.jpg,"['Gaspar Galaz', 'Lautaro Núñez', 'Luís Henríquez']",Patricio Guzmán,"['chile', 'astronomer', 'genocide', 'desert', 'astronomy', 'archeology', 'political prisoners']",7.339842697757847
3289,36210,Not One Less,['Drama'],"Set in the People's Republic of China during the 1990s, the film centers on a 13-year-old substitute teacher, Wei Minzhi, in the Chinese countryside. Called in to substitute for a village teacher for one month, Wei is told not to lose any students.",106,1999-10-30,"In her village, she was the teacher. In the city, she discovered how much she had to learn.",181,7.5,/y77YNEQeYld4JG2nF70grpTNk1y.jpg,/3YtzK8eWLjJ23xxXqkqxtaSnKYE.jpg,"['Wei Minzhi', 'Zhang Huike', 'Tian Zhenda']",Zhang Yimou,"['class', 'village', 'mayor', 'mountain', 'promise', 'teacher', 'money', 'food', 'chalk']",7.419122128979591
49961,1259,Notes on a Scandal,"['Drama', 'Romance']","A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new ""friend"" also go well beyond platonic friendship.",92,2006-12-25,One woman's mistake is another's opportunity.,930,7.098,/ieX6ZO2Kf2qjoIBXbQW5awivbhY.jpg,/cn1AjfcI8B2CxekvYYZWkLf5muE.jpg,"['Judi Dench', 'Cate Blanchett', 'Bill Nighy']",Richard Eyre,"['adultery', 'infidelity', 'friendship', 'based on novel or book', 'obsession', 'blackmail', 'seduction', 'stalker', 'teacher', 'love', 'loneliness', 'conservative', 'relationship', 'art', 'extramarital affair', 'angry', 'antagonistic', 'audacious', 'condescending']",7.103948613279678
67620,14637,Nothing But the Truth,"['Drama', 'Thriller']","When reporter Rachel Armstrong writes a story that reveals the identity of a covert CIA operative, the government demands that Rachel reveal her source. She defies the special prosecutor and is thrown in jail. Meanwhile, her attorney, Albert Burnside argues her case all the way to the U.S. Supreme Court.",108,2008-12-19,Don't Reveal the Source.,509,7.0,/ueJXKG3PFoDPEhcKtIjP52fCRQ5.jpg,/k5SLaqFAEdDLlMv6KaNOj5eL0SA.jpg,"['Kate Beckinsale', 'Matt Dillon', 'Angela Bassett']",Rod Lurie,"['prison', 'journalist', 'central intelligence agency (cia)', 'assassination attempt', 'integrity']",7.021265133682373
196191,487476,Nothing to Hide,"['Drama', 'Comedy']","To spice up a dinner party, old friends agree to share every private message that pops up on their phones -- with disastrous results.",93,2018-10-17,"No luck, you have a message.",1388,6.59,/xGCN6PLWaxlRzNoie3WEnnoxlGK.jpg,/vbQiBFEAffZOjuwF1xe11LPJMl9.jpg,"['Bérénice Bejo', 'Stéphane De Groodt', 'Suzanne Clément']",Fred Cavayé,"['homophobia', 'remake', 'game', 'group of friends', 'dinner party']",6.616463444628099
7048,11676,Nothing to Lose,"['Comedy', 'Crime', 'Action', 'Adventure']","Advertising executive Nick Beame learns that his wife is sleeping with his employer. In a state of despair, he encounters a bumbling thief whose attempted carjacking goes awry when Nick takes him on an involuntary joyride. Soon the betrayed businessman and the incompetent crook strike up a partnership and develop a robbery-revenge scheme. But it turns out that some other criminals in the area don't appreciate the competition.",97,1997-07-18,"When the odds are against you, sometimes the only bet is yourself.",638,6.592,/5al8I28ufKJDxGWDcNGw6xCkZHH.jpg,/y7fsDAazaQudZHMrTTegPjWdFT.jpg,"['Martin Lawrence', 'Tim Robbins', 'John C. McGinley']",Steve Oedekerk,"['infidelity', 'rap music', 'loss', 'road trip', 'f word', 'crook', 'artifact', 'sociopath', 'revenge', 'racism', 'criminal', 'on the road', 'desert', 'security guard', 'shoplifting', 'screwball', 'reckless driving', 'buddy comedy', 'unlikely friendship', 'carjacker', 'advertising executive', 'suv', 'aftercreditsstinger']",6.6465540193732195
65810,14410,Notorious,"['Music', 'Drama', 'History']","""Notorious"" is the story of Christopher Wallace. Through raw talent and sheer determination, Wallace transforms himself from Brooklyn street hustler (once selling crack to pregnant women) to one of the greatest rappers of all time: The Notorious B.I.G. Follow his meteoric rise to fame and his refusal to succumb to expectations - redefining our notion of ""The American Dream.""",122,2009-01-16,No dream is too B.I.G.,745,6.94,/62NsZPgueSiE8y7dqtU3FSLFwYw.jpg,/xlIxMddSdqyxfY02CilOK4VKWR8.jpg,"['Jamal Woolard', 'Derek Luke', 'Naturi Naughton']",George Tillman Jr.,"['rap music', 'ghetto', 'murder', 'death', 'boom box', 'rapping', 'crack addict', 'gold tooth', 'praying']",6.959808308529048
172719,56759,Notre Dame de Paris,"['Music', 'Drama', 'Romance']","A musical adaptation of Victor Hugo's novel ""Notre Dame de Paris"" which follows the gypsy dancer Esmeralda and the three men who vie for her love: the kind hunchback Quadimodo, the twisted priest Frollo, and the unfaithful soldier Phoebus.",150,1999-10-12,,84,8.25,/6fbjHojfDInGnYKVNOhPALdFa31.jpg,/3aA6rGcXQV6gZ5Ni85foywlluJy.jpg,"['Hélène Ségara', 'Daniel Lavoie', 'Bruno Pelletier']",Gilles Amado,"['opera', 'dancing', 'paris, france', 'based on novel or book', 'gypsy', 'obsession', 'musical', 'stage show', 'priest', 'live performance', 'singing', 'hunchback', 'obsessive love', 'notre dame cathedral', 'stage performance', 'unfaithful', 'stage musical', 'stage adaptation', 'opera live performance']",7.791790010810811
2671,509,Notting Hill,"['Romance', 'Comedy']",London bookstore owner William Thacker's quiet life turns upside down when a chance encounter with famous actress Anna Scott sparks an unlikely romance challenged by their vastly different worlds.,124,1999-05-21,Can the most famous film star in the world fall for the man on the street?,6403,7.266,/hHRIf2XHeQMbyRb3HUx19SF5Ujw.jpg,/egyi9TQjLhNEQuEsK1dXovdHOHL.jpg,"['Julia Roberts', 'Hugh Grant', 'Gina McKee']",Roger Michell,"['new love', 'london, england', 'bookshop', 'roommates', 'press conference', 'paparazzi', 'interview', 'romcom', 'birthday party', 'fame', 'falling in love', 'group of friends', 'tabloid', ""valentine's day"", 'movie star', 'social differences', 'movie set', 'dinner party', 'dating woes', 'wealth differences', 'awkward situation', 'movie theater', 'unexpected romance', 'best friends', 'unlikely romance', 'bookstore owner', 'famous actress', 'charming romances and delightful chemistry', 'bookshop owner']",7.265251727477965
279534,823951,November,"['Crime', 'Drama', 'Thriller']","In November 2015, a series of unprecedented and deadly attacks hits Paris. The anti-terrorist police led by Heloise and her chief commander Fred - face an unprecedented level of pressure: in a race against the clock, they must find the perpetrators of the attacks as quickly as possible before they can strike again, travelling across Europe and beyond in one of the biggest manhunts in history.",105,2022-10-05,,811,7.078,/A5wae5M81jLTuv3WbCJfORxapRA.jpg,/ks3WTeuEaenmMiizxXba65Rxpu1.jpg,"['Jean Dujardin', 'Anaïs Demoustier', 'Sandrine Kiberlain']",Cédric Jimenez,"['paris, france', 'war on terror', 'anti terror', 'terrorism', 'terrorist attack', 'terrorist threat', 'islamic terrorism']",7.086220481828572
102903,75656,Now You See Me,"['Thriller', 'Crime']",An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,116,2013-05-29,"The closer you look, the less you’ll see.",15966,7.333,/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg,/xEY0MV2jSQBz9iOJfCFvLTiPGMA.jpg,"['Mark Ruffalo', 'Jesse Eisenberg', 'Woody Harrelson']",Louis Leterrier,"['new york city', 'paris, france', 'escape', 'magic', 'bank', 'fbi', 'vault', 'new orleans, louisiana', 'investigation', 'heist', 'money', 'conspiracy', 'las vegas', 'magician', 'tense', 'awestruck', 'excited', 'elaborate deception']",7.332430625177792
159093,291805,Now You See Me 2,"['Thriller', 'Crime']","One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",129,2016-06-02,You haven't seen anything yet.,11024,6.824,/A81kDB6a1K86YLlcOtZB27jriJh.jpg,/oFQilRMEq6yQbtMPxIYWpXeQ5ZN.jpg,"['Jesse Eisenberg', 'Mark Ruffalo', 'Woody Harrelson']",Jon M. Chu,"['prison', 'new york city', 'magic', 'kidnapping', 'fbi', 'card trick', 'secret society', 'hypnosis', 'illusion', 'twin brother', 'heist', 'revenge', 'vigilante', 'on the run', 'fake death', 'macau', 'curious', 'perception', 'illusionist', 'secrecy', 'illusionism', 'debunker', 'sleight of hand', 'fbi agent']",6.826114801731602
