movieId,id
220956,588009
196005,477666
109243,157847
2561,10354
165883,394684
221702,571625
112811,79553
256477,300386
279912,848058
170117,99343
105086,109417
146688,339527
230039,654028
283315,739986
48698,13364
183011,399035
132547,325113
243366,118301
195303,463319
253910,728142
179053,475759
3950,10687
2618,13852
114762,286554
60020,14392
48791,14012
178729,23446
212142,520765
6062,21189
111732,137698
231833,586791
218193,216769
202441,569543
289359,539136
2710,2667
176297,461054
174831,438634
79590,24122
212385,390634
158402,380111
103059,121873
67734,16614
266788,554230
126733,12609
275061,893370
35957,11460
163136,361705
215679,547691
91786,41066
155834,239103
63393,13655
88911,39413
278342,738215
33487,1279
22,1710
59912,9789
178369,378373
112946,231576
172719,56759
139417,314405
204214,460059
164895,89825
191869,429203
662,10543
186249,464502
267168,755437
167038,413543
289563,1070514
283473,1061671
195551,441393
8861,1577
168760,15387
89761,48231
41527,67
148978,201223
94978,79382
5957,2642
194722,526051
196567,482981
184829,454549
272339,890322
221396,723072
208477,587030
785,11543
187545,311054
252086,795813
203078,563103
219738,582206
203202,24528
175573,34671
91485,76163
180591,470819
104231,110410
189331,454992
96373,109584
160571,345911
93363,49529
5531,15070
189879,467936
208971,612654
135889,207686
51372,26598
6764,10159
285947,638974
201704,482150
101640,17501
127319,72784
68848,21755
79572,38843
94649,79934
170941,346034
267458,727293
148478,351694
89386,72744
5460,59387
54734,10760
92234,72431
88452,20268
115216,266285
169480,361018
64278,34283
1722,714
195723,441717
90350,53344
48872,6077
11,9087
274343,664698
160874,376233
166285,332794
279694,1018648
58103,7461
267638,858815
56286,3902
286221,932430
62155,12182
6898,1376
84273,54293
261847,745611
70862,22492
198677,487611
27518,14752
169490,384581
174499,382217
167536,81440
179443,452773
69951,8054
219015,531454
289095,1003581
279594,799546
3822,10401
77736,45380
200614,400157
257551,513692
49524,2447
158336,18377
171315,390054
115008,53222
1537,11239
201747,481880
278876,800939
190399,518764
69934,14197
47076,24164
144182,331576
281084,757999
170781,424998
6379,9902
281230,21448
220358,649058
90943,77365
273031,80981
214560,599845
69361,42341
107,10874
87660,65034
227256,606523
54775,10431
279916,921643
83450,50618
42634,36380
125287,43625
279910,919573
3566,15723
89678,18093
4958,8007
97395,84351
3983,14295
188541,425972
203671,590153
182467,414770
8528,9472
71575,4786
185979,429417
178645,469980
116169,44092
193533,420426
120392,276908
257709,752505
244234,591222
65660,8280
183979,388333
194374,79931
47518,9788
193843,491629
5667,13768
110273,253239
50160,13967
142993,319995
34032,34308
52967,1919
26941,29927
82931,56812
151459,375290
63113,10764
222657,522892
216163,619441
171955,167666
1483,884
159161,396292
109897,235260
289021,616747
187023,446663
187479,435841
27873,11401
104925,112205
8860,9759
186953,470333
216937,581859
179863,436274
83293,46689
134230,21297
276903,823147
3990,16340
109000,2594
265466,763152
210271,509967
200590,538207
27276,2463
288279,709631
131258,285213
121372,46967
83374,46528
52694,1268
207065,513302
201526,364375
40583,231
97699,9736
149146,282070
62718,12689
251790,785522
142513,211755
152290,367215
201444,565312
205291,581361
169944,271467
49312,313
198769,113160
170297,14611
208433,585268
106094,39469
2358,2042
5620,11529
273007,950445
273979,120811
27857,464
235293,732450
1858,10622
49815,12924
2393,200
92262,73562
3287,15655
262529,662708
261135,182026
132650,36897
162990,296917
237372,484718
129779,196750
185001,460668
212044,513514
104636,79628
8966,11184
107304,20986
1687,4824
42725,9900
273433,661231
169252,32532
