MovieLens_id,id,TMDB_id,title,genres,overview,score,release_date,runtime,tagline,vote_average,vote_count,popularity,cast,director,keywords,poster_path,backdrop_path
274195,1960,507086,Jurassic World Dominio,"['Aventura', 'Acción', 'Ciencia ficción']","Cuatro años después de la destrucción de Isla Nublar, los dinosaurios ahora viven y cazan junto a los humanos en todo el mundo. Este frágil equilibrio cambiará el futuro y determinará, de una vez por todas, si los seres humanos deben seguir siendo los depredadores máximos en un planeta que ahora comparten con las criaturas más temibles de la historia.",6.64130754249813,2022-06-01,147,La épica conclusión de la era Jurásica.,6.625,6793,15.8455,"['Chris Pratt', 'Bryce Dallas Howard', 'Laura Dern']",Colin Trevorrow,"['paleontology', 'giant monster', 'sequel', 'survival', 'dinosaur', 'scientist', 'child kidnapping', 'jurassic', 'animal sanctuary', 'science goes awry']",/sXeWfpT1EhG7f4uBouqraOhmouH.jpg,/698FjyzLdpgXmUSr63LaRwblTmx.jpg
187031,1961,351286,Jurassic World 2: El Reino Caído,"['Acción', 'Aventura', 'Ciencia ficción', 'Suspense']","Una erupción volcánica amenaza a los dinosaurios restantes en la Isla Nublar, donde las criaturas han vagado libremente durante años tras de la desaparición del parque temático ""Jurassic World"". Claire Dearing, ex gerente del parque, ahora fundó el Grupo de Protección de Dinosaurios, una organización dedicada a intentar preservarlos. Cuando a Claire le ofrecen la oportunidad de rescatar algunos ejemplares de la isla, acude a Owen Grady, el ex entrenador de dinosaurios que trabajó en el parque, para que la ayude a evitar la extinción de los dinosaurios... Secuela de ""Jurassic World"".",6.543371804098825,2018-06-06,128,La vida se abre camino,6.536,12462,12.0524,"['Chris Pratt', 'Bryce Dallas Howard', 'Rafe Spall']",J.A. Bayona,"['tyrannosaurus rex', 'volcano', 'rescue mission', 'sequel', 'wild animal', 'prehistoric creature', 'dinosaur', 'genetic engineering', 'aftercreditsstinger', 'monster island']",/wIY4bdVbXMUtfiYqWe5Uhf6JXIK.jpg,/6WA9stUMbIkEPxn3D5SWlA8FIi7.jpg
231235,1962,755339,La Nochebuena es mi condena,"['Comedia', 'Drama', 'Fantasía', 'Familia']","Atrapado en un bucle temporal en el que es Navidad para siempre, un hombre de familia comienza a aprender lecciones valiosas sobre lo que es importante en la vida.",7.285741710569105,2020-12-03,101,,7.319,433,1.0449,"['Leandro Hassum', 'Elisa Pinheiro', 'Arianne Botelho']",Roberto Santucci,"['rio de janeiro', 'christmas', 'time jump']",/3h2T1CbixZ8JMAlbAaXWex8q5WJ.jpg,/36xTkr5CxVGKqe55q6lxVa8LyK3.jpg
85367,1963,50546,Una esposa de mentira,"['Comedia', 'Romance']","En un viaje de fin de semana a Hawai, un cirujano plástico convence a su leal ayudante para que se haga pasar por su próxima esposa divorciada, con el fin de encubrir una mentira descuidada que le dijo a su novia, que es muy joven.",6.709222097232008,2011-02-10,117,"En algún momento necesitas una chica, para conseguir a la chica.",6.703,5983,11.975,"['Adam Sandler', 'Jennifer Aniston', 'Brooklyn Decker']",Dennis Dugan,"['friendship', 'hawaii', 'assistant', 'plastic surgery', 'romcom', 'waterfall', 'falling in love', 'older man younger woman relationship', 'young woman', 'family vacation', 'single mother', 'plastic surgeon', 'divorced', 'schoolteacher', 'rich man', 'favor', 'elaborate ruse', 'pretending to be wife', 'pretend marriage', 'pretend family', 'sorority sister']",/85f1LUrau7eAz3jiK9rI0OkrwhW.jpg,/aitUECW88Rve2mprcvwVchToE8A.jpg
36525,1964,9007,Como Si Fuera Cierto,"['Drama', 'Comedia', 'Romance', 'Fantasía']","Poco después de que David Abbott se mude a su nuevo piso en San Francisco, aparece ante el un visitante no deseado: la encantadora Elizabeth Martinson, quien afirma que el departamento es suyo y desaparece rápidamente. Cuando ella comienza a aparecer y desaparecer a voluntad, David piensa que es un fantasma, mientras que Elizabeth está convencida de que está viva.",6.96292734984127,2005-09-16,108,Siente la conexión,7.0,2500,3.5621,"['Reese Witherspoon', 'Mark Ruffalo', 'Donal Logue']",Mark Waters,"['coma', 'based on novel or book', 'workaholic', 'san francisco, california', 'architect', 'blind date', 'romcom', 'loneliness', 'doctor', 'car accident', 'spirit', 'apartment building', 'widower', 'landscape architect', 'haunted apartment', 'flirty neighbor']",/bDzmhWd2hRVJwSLVPEoeKRq98ZJ.jpg,/k63j5qexRlpD3wxzETKfuZRVWiT.jpg
208469,1965,522212,Buscando justicia,"['Drama', 'Crimen', 'Historia']","Una poderosa historia real. “Buscando justicia” sigue la vida del joven abogado, Bryan Stevenson (Jordan), y su histórica batalla por la justicia. Luego de graduarse en Harvard, Bryan pudo elegir trabajos lucrativos. Sin embargo, decide viajar a Alabama para defender a personas sin el apoyo legal adecuado e injustamente condenadas, con la ayuda de una abogada local, Eva Ansley (Larson). Uno de sus primeros casos y, el más escandaloso, es el de Walter McMillian (Foxx), sentenciado a muerte en 1987 por el asesinato de una joven de 18 años, a pesar de contar con evidencia a su favor y el hecho de que el único testimonio en su contra provino de un criminal con motivaciones para mentir. Mientras pasan los años, Bryan se verá enredado en un laberinto de maniobras legales y políticas, además de un racismo abierto y sin límites, mientras lucha por Walter, y otros como él, contra el sistema y con todas las probabilidades en su contra.",7.839428715650741,2019-12-25,137,,7.858,2419,3.1796,"['Michael B. Jordan', 'Brie Larson', 'Jamie Foxx']",Destin Daniel Cretton,"['death penalty', 'judge', 'innocence', 'based on true story', 'lawyer', 'electric chair', 'racism', 'execution', 'justice', 'humiliation', 'injustice', '1980s', 'legal drama', 'earnest', 'excited', 'based on real person', 'concealing the truth']",/sk6EhhB6vOmVGr60dEKrk0fcg9f.jpg,/wfabrzHzfYTdCj3iSCY7OEQbND0.jpg
168420,1966,408220,La Liga de la Justicia Oscura,"['Animación', 'Acción', 'Aventura', 'Fantasía', 'Ciencia ficción']","Batman forma la Liga de la Justicia Oscura, un nuevo equipo de especialistas en artes oscuras que es encabezado por John Constantine. El equipo debe revelar el misterio de una plaga sobrenatural y enfrentar a los poderosos villanos detrás del asedio.",7.291102784442523,2017-01-24,75,,7.3,1112,2.0445,"['Matt Ryan', ""Jason O'Mara"", 'Camilla Luddington']",Jay Oliva,"['monster', 'superhero', 'supernatural', 'based on comic', 'creature']",/axfmTcHRK3TTXrCLXD9HtchMuwG.jpg,/VmGW4KFH975SicUzF4vwoHhSov.jpg
215335,1967,618344,La Liga de la Justicia Oscura: Guerra Apokolips,"['Animación', 'Acción', 'Aventura', 'Fantasía']","Culminando seis años de la aventura de ""Justice League: War"" en 2014, ""Justice League Dark: Apokolips War"" presenta un planeta Tierra totalmente devastado por el tirano intergaláctico Darkseid en el que los superhéroes apenas han podido hacer frente a la guerra. Los últimos bastiones de guerreros que aún quedan en pie deben reagruparse para crear una estrategia que les permita enfrentarse a Darkseid con el propósito de salvar al planeta y a sus pocos supervivientes. Esta es la guerra que acabará con todas las guerras.",8.17808201119593,2020-05-05,90,,8.21,1531,3.0079,"['Matt Ryan', ""Jerry O'Connell"", 'Taissa Farmiga']",Matt Peters,"['superhero', 'based on comic', 'hopeless', 'depressing', 'bitter', 'disrespectful']",/osrf7VTgAwTLIr38dxJl2Y7q35H.jpg,/miChhr7EXynB2R5JLvMcz2oBgi2.jpg
156000,1968,379291,La Liga de la Justicia y Jóvenes Titanes: Unión en acción,"['Ciencia ficción', 'Acción', 'Animación', 'Aventura', 'Comedia', 'Drama', 'Fantasía']","Frustrado y desilusionado con su trabajo en la Justice League, Robin se ve forzado a una nueva posición con un súper equipo más joven, los Teen Titans. Rápidamente aceptado en el equipo, inmediatamente le intriga la misteriosa Raven y la fuerza sobrenatural que amenaza sobre ellos, el padre de Raven: Trigon, un ser falaz suficientemente poderoso como para destruir Metropolis haciendo que se enfrente la poderosa Liga de la Justicia contra los Jóvenes Titanes. Con las lealtades en juego y vidas en peligro, presencie la confrontación de Superman, Batman, Wonder Woman y Cyborg contra Beast Boy, Starfire, Blue Beetle y Nightwing. ¡Solo un verdadero trabajo en equipo acabará con la amenaza en esta aventura de DC Universe!",7.2708504902255635,2016-03-26,78,,7.281,1015,1.963,"['Stuart Allan', 'Taissa Farmiga', ""Jason O'Mara""]",Sam Liu,"['superhero', 'cartoon', 'based on comic', 'super power', 'superhero team', 'teen superhero']",/6cUDnsWQSeknDeasWpq59WNjWjd.jpg,/rNYhGQ9O4a3DJsbjfBO3DNfdHv6.jpg
200448,1969,537059,La Liga de la Justicia vs los cinco fatales,"['Animación', 'Acción', 'Ciencia ficción', 'Fantasía']","En Justice League vs. The Fatal Five el futuro de la Tierra está en juego cuando la Liga de la justicia se enfrenta a una nueva y poderosa amenaza: los Fatal Five. Superman, Batman y Wonder Woman buscan respuestas mientras el trío formado por Mano, Persuader y Tharok aterrorizan a Metropolis en busca de la Green Lantern en ciernes, Jessica Cruz, a quien necesitan para liberar a los restantes miembros del Fatal Five Emerald Empress y Validus para poder llevar a cabo su plan siniestro. Pero la Liga de la Justicia descubre un inesperado aliado del futuro en el peculiar Star Boy, que posee un poder volátil, ¿podrá ser la clave para frustrar los planes de los Fatal Five?",6.858239910489511,2019-03-29,77,,6.757,371,1.832,"['Elyes Gabel', 'Diane Guerrero', 'Kevin Conroy']",Sam Liu,"['cartoon', 'time travel', 'superhero team', 'dc animated universe (dcau)']",/sw4s1RnhIYa2laxBZoOZ25tZFV9.jpg,/nR3tZp1DksP4oZKph0xbF6L7V2U.jpg
138104,1970,323027,Liga de la justicia: Dioses y monstruos,"['Acción', 'Animación', 'Fantasía', 'Aventura', 'Ciencia ficción']","La Liga de la Justicia: Dioses y Monstruos explora una realidad recién concebida en el Universo DC, donde los miembros de la Liga: Superman, Batman y Wonder Woman son versiones mucho más oscuras de los superhéroes que las personas piensan que conocen.",7.108805055707762,2015-06-18,72,,7.1,601,1.5555,"['Benjamin Bratt', 'Michael C. Hall', 'Tamara Taylor']",Sam Liu,"['superhero', 'super power']",/pLj9T1wDzFWg8FEJSxTPZXWTPCu.jpg,/biu21pZCpfe6dv9rrl23k6m6MXJ.jpg
256477,1971,300386,La Liga de la Justicia: Orígenes secretos,"['Ciencia ficción', 'Animación', 'Acción', 'Aventura']","Cuando ocurre una catástrofe global, los Superhéroes más grandes del mundo responden al llamado para unirse a la Liga de la Justicia la cual trabaja en equipo para superar una peligrosa variedad de invasores interestelares y megalómanos conquistadores del mundo.",7.517526747826087,2001-11-17,60,,7.7,121,0.5194,"['Kevin Conroy', 'Susan Eisenberg', 'George Newbern']",Butch Lukic,"['compilation', 'super power', 'edited from tv series', 'based on tv series', 'dc animated universe (dcau)']",/bslNNzZkN2DtmEEzxoK3FdGqQpT.jpg,/xOpPJ1uWRQydCRw39ml82h4ZlBS.jpg
124867,1972,297556,La Liga De La Justicia: El Trono De Atlantis,"['Ciencia ficción', 'Acción', 'Animación', 'Aventura']","Después de los acontecimientos de la Liga de la Justicia: War, Ocean Master y Black Manta han declarado una guerra contra la superficie en represalia de las consecuencias de la invasión planetaria de Apokoliptian-tirano Darkseid. La reina Atlanna busca a su otro hijo, el medio hermano de Ocean Master, Arthur Curry, un medio humano con poderes acuáticos sin conocimiento de su herencia atlante, para restablecer el equilibrio. Viviendo con poderes que no entiende y viendo el peligro a su alrededor, Curry toma medidas para abrazar su destino, unirse a la Liga de la Justicia, y con sus nuevos compañeros de equipo que lucha para salvar a la Tierra de la destrucción total.",6.993226838506876,2015-01-13,72,La sangre es mas espesa que el agua.,6.986,971,2.1187,"['Sean Astin', 'Rosario Dawson', 'Nathan Fillion']",Ethan Spaulding,"['cartoon', 'based on comic', 'super power', 'superhero team']",/hKHWoabqFg7QVS4Xqu5Q84PmuAo.jpg,/ltlPFTMRsohmi2QbbSZUkAVg7Nc.jpg
289095,1973,1003581,Liga de la justicia: mundo Bélico,"['Animación', 'Acción', 'Ciencia ficción', 'Aventura']","Warworld, un lugar de interminables y brutales combates de gladiadores, Batman, Superman, Wonder Woman y otros deben unirse para formar una resistencia imbatible que lleve a todo el planeta a la libertad.",6.94637806920821,2023-07-25,89,Tres héroes. Tres mundos. Una salvación.,6.837,286,2.1087,"['Jensen Ackles', 'Darren Criss', 'Stana Katic']",Jeff Wamester,"['superhero', 'based on comic']",/OKeu0tqBBdcnKVABplvLYhOEZT.jpg,/soRpXRJOYqBBsDYuH3mLYSIeufk.jpg
242222,1974,736069,La Sociedad De La Justicia De América: Segunda Guerra Mundial,"['Animación', 'Bélica', 'Ciencia ficción']","Mientras acelera para ayudar en una batalla improvisada, Flash arde y atraviesa el tiempo, solo para encontrarse a sí mismo en medio de la Segunda Guerra Mundial. Es aquí donde Flash conoce a Wonder Woman y su equipo alto secreto, conocido como la Sociedad de la Justicia de América. En medio de las furiosas mareas de la guerra, el combate apasionante y la velocidad del valor, Flash debe luchar para volver a su propia línea de tiempo.",7.385473480745341,2021-04-27,84,La lucha por la justicia es la batalla más grande de todos los tiempos.,7.396,592,1.8398,"['Stana Katic', 'Matt Bomer', 'Chris Diamantopoulos']",Jeff Wamester,"['superhero', 'world war ii', 'time travel']",/ibZPHqcAxNezp8iX0mI2TDIGK0x.jpg,/8LHSDyRizQ4kQz5rEHPKyXPvMG3.jpg
205992,1975,616584,K-12,"['Fantasía', 'Terror']","Cry Baby, una niña fuerte y sensible, es enviada a una inquietante escuela para dormir que está escondida debajo de una fachada grandiosa. Afortunadamente, tiene una mejor amiga dulce y sin disculpas que la defiende cuando los otros estudiantes la intimidan, cuyos cerebros están bajo el control del director y su perverso personal. Con la ayuda de los amigos mágicos que conocen en el camino, así como de un Espíritu Guía Angelical, pueden obtener la fuerza que necesitan para luchar contra el beligerante condicionamiento patriarcal de la escuela.",7.642630586046512,2019-09-05,92,"Cuando suene la campana, debes estar en tu asiento asignado...",7.755,282,3.4725,"['Melanie Martinez', 'Elita Harkov', 'Megan Gage']",Melanie Martinez,"['boarding school', 'feminism', 'cult', 'female friendship', 'feminist', 'brainwashing', 'gothic horror', 'school play', 'schoolgirl', 'dark heroine', 'woman director', 'evil nurse', 'video album', 'childlike', 'visual album']",/nVi0yBBPj5Z96JgGWVIg94kv7bR.jpg,/nXJrXFGK0pcGcEhvMOVZwVZlhXh.jpg
5479,1976,8665,K-19: The Widowmaker,"['Drama', 'Historia', 'Suspense', 'Misterio', 'Bélica']","Querido y de confianza para sus hombres, respetado como el capitán de submarinos con mayor experiencia de la Marina soviética, el Capitán Mikhail Polenin (Liam Neeson) es destituido del mando del K-19 cuando el liderazgo soviético decide que no está preparando su submarino insignia lo suficientemente rápido para su primera travesía. En su lugar, el Capitán Alexei Vostrikov (Harrison Ford), un oficial estrictamente ""orientado a la misión"" y con una voluntad de hierro, consigue sacar el K-19 al mar exactamente a la hora programada 16:00 horas del día 18 de Junio de 1961.",6.585701151219512,2002-07-19,138,,6.54,1119,2.6827,"['Harrison Ford', 'Liam Neeson', 'Peter Sarsgaard']",Kathryn Bigelow,"['submarine', 'cold war', 'soviet union', 'based on true story', 'north atlantic', 'nuclear', 'woman director', '1960s', 'nuclear submarine']",/vImR0HQkJs7Xs2qgdXEUDeX49m0.jpg,/puleizXkdZrYW9641MZHj7IhAY4.jpg
273979,1977,120811,K-On!: La película,"['Animación', 'Familia', 'Aventura', 'Comedia', 'Música']","La graduación se cierne sobre los miembros fundadores del Light Music Club. Con solo unas pocas semanas valiosas de la escuela, las chicas deciden aprovecharla al máximo y planean un viaje al extranjero. Hawaii, Nueva York, Dubai: se sugieren muchos destinos, pero después de un poco de ayuda de la preciosa tortuga mascota del club, Ton-chan, ¡Londres es elegida como anfitriona de su próxima desgracia!  Yui Hirasawa, Mio Akiyama, Tsumugi Kotobuki, Ritsu Tainaka y Azusa Nakano visitarán lugares famosos, interpretarán música en vivo para los londinenses y comerán toda clase de comidas deliciosas, todo mientras tropiezan torpemente de un lugar a otro. Pero la diversión no durará para siempre, ya que las canciones sinceras y las despedidas se realizarán cuando terminen sus días de escuela secundaria juntos. Sin embargo, una cosa es cierta: las amistades innegables que estas chicas han formado es algo que continuará mucho después de que la escena final ruede.",7.633490072955976,2011-12-03,110,,7.9,103,2.5328,"['Aki Toyosaki', 'Yoko Hikasa', 'Satomi Sato']",Naoko Yamada,"['high school', 'london, england', 'england', 'slice of life', 'travel', 'singing', 'based on manga', 'rock band', 'schoolgirl', 'girl band', 'woman director', 'anime', 'japanese high school', 'high school girl', 'iyashikei', 'band']",/v3C7SEYQC7bV5nCFXpiTnISjMpU.jpg,/ydhtzzLouUZsMSnCiswAkaPQrB6.jpg
4874,1978,167,K-PAX,"['Ciencia ficción', 'Drama', 'Misterio']","Prot es un paciente en un hospital psiquiátrico que afirma estar de un lejos Planeta. Su psiquiatra trata de ayudarle, sólo comenzar a dudar de sus propias explicaciones.",7.205617211340997,2001-10-26,120,¿Está loco? ... ¿O está años luz por delante de nosotros?,7.202,2633,4.0546,"['Jeff Bridges', 'Kevin Spacey', 'Mary McCormack']",Iain Softley,"['dreams', 'robbery', 'investigation', 'hypnosis', 'alien', 'murder', 'hospital', 'planet', 'patient', 'medication', 'psychiatrist', 'claim', 'mental', 'fugue state']",/wWMAmpev3jHZ2HJhtxMWffAYRt0.jpg,/m9ELo5SDNZvp7CGbSVIMYBeY8wl.jpg
197597,1979,564147,K.G.F: Chapter 1,"['Acción', 'Suspense', 'Aventura', 'Crimen']","Ambientada en los años 80, se centra en un hombre que lucha frente a los opresores.",7.434818821052632,2018-12-20,156,Acción. Drama,7.463,257,2.6658,"['Yash', 'Srinidhi Shetty', 'Ramachandra Raju']",Prashanth Neel,"['gold', 'undercover', 'gold mine', 'one man army', 'action hero', 'period film']",/ltHlJwvxKv7d0ooCiKSAvfwV9tX.jpg,/4i1ofsSpfTuswHXcgPtXbZrSnoe.jpg
273277,1980,587412,ಕೆ.ಜಿ.ಎಫ್: Chapter 2,"['Acción', 'Suspense', 'Aventura', 'Crimen']","La tierra empapada de sangre de Kolar Gold Fields (KGF) ahora tiene un nuevo señor supremo. Rocky, cuyo nombre infunde miedo en el corazón de sus enemigos. Sus aliados admiran a Rocky como su salvador, el gobierno lo ve como una amenaza para la ley y el orden; los enemigos claman venganza y conspiran para su caída.",7.417091722175732,2022-04-14,168,,7.458,192,2.921,"['Yash', 'Sanjay Dutt', 'Raveena Tandon']",Prashanth Neel,"['undercover', 'sequel', 'one man army', 'action hero']",/aN30pwRBhRo1NS6ILAz3ejxXb0g.jpg,/nsV5Mfi9FAV4w8eDsdr7uqVswOk.jpg
210939,1981,532067,KonoSuba: La Película. La Leyenda del Carmesí,"['Animación', 'Aventura', 'Comedia', 'Fantasía']","La vida del amante de los videojuegos, Satou Kazuma, termina cuando es arrollado por un camión. En un inesperado giro del destino reencarna en otro mundo gracias a la diosa Aqua, a una torpe hechicera llamada Megumin y a una delirante caballero llamada Darkness. En esta película este peculiar grupo se enfrentará a una increíble amenaza. ¿Podrán salvar la Villa Carmesí? ¿Qué pasará con Kazuma?",7.969708600623052,2019-08-30,89,,8.055,597,3.9519,"['Jun Fukushima', 'Rie Takahashi', 'Sora Amamiya']",Takaomi Kanasaki,"['magic', 'supernatural', 'parody', 'sequel', 'parallel world', 'fantasy world', 'seinen', 'anime', 'deity', 'isekai', 'based on light novel']",/5aaAySq2nI9kYQZzom7ymvoN2Kh.jpg,/xTWHFJgP5anqRipDig4LSa4DLqj.jpg
254478,1982,577242,Kaamelott: Parte 1,"['Aventura', 'Fantasía', 'Comedia']","Refugiado en Roma, el Rey Arturo regresa al mundo real para formar parte del ejército de su viejo amigo Lancelot. Secuela de la popular serie francesa ""Kaamelott"", basada en la leyenda de Los Caballeros de la Mesa Redonda.",6.673827170909091,2021-07-21,120,,6.609,732,1.3528,"['Alexandre Astier', 'Lionnel Astier', 'Anne Girouard']",Alexandre Astier,"['holy grail', 'king arthur', 'based on tv series']",/4mcovnajaLoy7dbv5arykJjDFFC.jpg,/AsKrGC7Y5J5k4BFbY9Upp09vJsH.jpg
27362,1983,10757,Kabhi Khushi Kabhie Gham,"['Comedia', 'Drama']","Rohan, estudiante universitario, regresa a casa de sus padres en las afueras de Nueva Delhi para celebrar el Diwali con su familia. Una vez allí, descubre la verdad sobre lo sucedido con su hermano Rahull: diez años antes, su padre y su hermano se distanciaron después de que éste se casara, en contra de la tradición y el deseo de su familia, con una joven llamada Anjali y se mudaran a Londres. Es entonces cuando Rohan decide viajar a Londres para traer a su hermano a casa… pero primero debe encontrarlo y convencerlo",7.648556658675079,2001-12-14,209,,7.7,584,4.1797,"['Amitabh Bachchan', 'Shah Rukh Khan', 'Hrithik Roshan']",Karan Johar,"['london, england', 'parent child relationship', 'adoption', 'delhi, india', 'forbidden love', 'reunion', 'class differences', 'family conflict']",/12BvYKueY0eruZuTYIextEZaCC.jpg,/sPMBiyjTco4JdKojlfGIz5Wd0jC.jpg
94969,1984,82825,कहानी,"['Misterio', 'Suspense']",Sola y embarazada en la ciudad de Calcuta intentará encontrar a su esposo desaparecido.,7.198372808465608,2012-03-08,121,,7.166,329,0.9479,"['Vidya Balan', 'Parambrata Chatterjee', 'Nawazuddin Siddiqui']",Sujoy Ghosh,"['investigation', 'police corruption', 'india', 'missing husband', 'nerve gas']",/eJpl0LdFTSA3wcPYtUUgbsBxPbe.jpg,/3UXBUH2NSfyC9rQpuM1jWppO1nO.jpg
208477,1985,587030,கைதி,"['Acción', 'Suspense', 'Crimen']",,7.462025903157894,2019-10-25,147,,7.601,139,1.9741,"['Karthi', 'Narain', 'Arjun Das']",Lokesh Kanagaraj,"['prisoner', 'police officer', 'one night', 'lokesh cinematic universe (lcu)']",/hOF9CgPsy9aLr5GJEBESC8MEXFy.jpg,/seTFDq1iKyJ6YHr7HePbC20DMsy.jpg
27729,1986,4254,Kal Ho Naa Ho,"['Comedia', 'Drama', 'Romance']",,7.411775986610878,2003-11-27,187,,7.4,430,2.312,"['Shah Rukh Khan', 'Preity Zinta', 'Saif Ali Khan']",Nikkhil Advani,"['new york city', 'musical']",/zhMI6I0kSLnewTMwE0A8Tz3Cj2f.jpg,/rTELwIG56mizXNT9Q27fVA2e7uh.jpg
215163,1987,592279,AK-47,"['Bélica', 'Historia', 'Drama']","El comandante del tanque Kalashnikov resulta gravemente herido en la batalla de 1941. El accidente lo deja incapacitado e incapaz de regresar al frente. Mientras se recupera en el hospital, comienza a crear los bocetos iniciales de lo que se convertirá en una de las armas más legendarias del mundo. Un inventor autodidacta, Mikhail Kalashnikov, tiene solo 29 años cuando desarrolla el ahora icónico rifle de asalto: el AK-47.",7.366123539393939,2020-02-20,105,,7.402,341,2.291,"['Yura Borisov', 'Olga Lerman', 'Artur Smolyaninov']",Konstantin Buslov,['world war ii'],/sNOvlEsBPHpI3mekQ90ItaNzelu.jpg,/dUasP5TGFk1dhTgtNhk5uLRPRx6.jpg
287397,1988,717930,Escape bajo fuego,"['Acción', 'Suspense', 'Bélica']","Tras sabotear un reactor nuclear iraní, el agente de la CIA Tom Harris descubre que su identidad ha sido revelada a los medios después de que un informante expusiera la implicación de la CIA en la destrucción del reactor. Harris dispone de sólo 30 horas para llegar al aeropuerto de Kandahar y evitar su muerte y captura. Para conseguirlo, necesitará la ayuda de un traductor afgano llamado Mo que desprecia la violencia y el derramamiento de sangre causado por el conflicto bélico. Perseguidos por peligrosas amenazas, entre las que se encuentra el despiadado asesino Kahil, Tom y Mo se verán obligados a unir fuerzas para llegar, de una pieza, a Kandahar.",6.820855527212021,2023-05-25,119,Lo único más peligroso que la misión es escapar.,6.803,1174,7.7067,"['Gerard Butler', 'Navid Negahban', 'Travis Fimmel']",Ric Roman Waugh,"['central intelligence agency (cia)', 'undercover agent', 'behind enemy lines']",/qE2EsMv37IjXLjc6ixOU3LeRtZl.jpg,/igXrblWrU1uaC09VKyquHHSebr.jpg
257637,1989,597891,Kate,"['Acción', 'Suspense']","En Tokio, una asesina despiadada ha sido envenenada antes de su última misión. Ahora tiene menos de 24 horas para descubrir quién lo hizo y cobrar venganza.",6.622775721277878,2021-09-10,106,No hay tiempo para la piedad.,6.627,1645,3.0982,"['Mary Elizabeth Winstead', 'Miku Martineau', 'Woody Harrelson']",Cedric Nicolas-Troyan,"['japan', 'assassin', 'radiation', 'poison', 'revenge', 'female assassin', 'tokyo, japan', 'vengeance']",/uJgdT1boTSP0dDIjdTgGleg71l4.jpg,/byflnwPMumyvrCW9SfO5Miq3647.jpg
97059,1990,101267,Katy Perry: Part of Me,"['Documental', 'Música']",,7.198227439769452,2012-06-28,93,,7.2,284,1.0571,"['Katy Perry', 'Shannon Woodward', 'Rachael Markarian']",Dan Cutforth,"['woman director', 'adoring']",/yPW5Lmptt7z8rCYtVYjkpyjI3SY.jpg,/cZRcHeM3pwIPOomIkGlEUpIpWF.jpg
167248,1991,392011,Kedi (Gatos de Estambul),['Documental'],"Cientos de miles de gatos vagan libremente por la frenética ciudad de Estambul, la metrópolis turca de casi 15 millones de habitantes que divide Oriente de Occidente. Sin dueño, estos animales viven entre dos mundos, ni salvajes ni domésticos -y llenan de alegría a los que deciden adoptar-. En Estambul, los gatos funcionan como reflejo de la gente, permitiéndoles reflexionar sobre sus vidas de una forma única",7.485594868148149,2017-01-08,79,,7.5,351,2.4238,['Bülent Üstün'],Ceyda Torun,"['cat', 'artist', 'human animal relationship', 'fisherman', 'urban setting', 'kitten', 'woman director', 'turkish']",/5H8kbuppI4PegLsTUXpt4txeuYV.jpg,/x4yZrzpiVhdWV6Q5KURqiezChbV.jpg
190963,1992,474331,Au poste !,['Comedia'],,6.745684019796216,2018-07-04,73,,6.648,630,0.3873,"['Benoît Poelvoorde', 'Grégoire Ludig', 'Marc Fraize']",Quentin Dupieux,"['police', 'flashback', 'dead body', 'accidental death', 'police station', 'policeman', 'one eyed man', 'closet', 'police interrogation', 'reconstruction', 'unlucky', 'police commissioner', 'accident', 'accused of murder', 'accident victim', 'french police', 'blood on body', 'theatre', 'blood', 'absurdist humor', 'hide', 'absurd', 'one-eyed', 'hungry', 'hiding a body', 'black comedy']",/zjugUsuP2XF2sYwM6SCFCFy2RtS.jpg,/isvZHZa4cKySbnVqUCAZPHjMKRB.jpg
42197,1993,9687,Secretos de Familia,['Comedia'],"El reverendo Walter Goodfellow está tan ocupado escribiendo sus sermones y administrando la parroquia de su hermoso pequeño pueblo inglés, que no se da cuenta que su mujer está a punto de ceder a los encantos de su profesor de golf. Tampoco se entera de que su hija cambia de novio cada semana, ni de que su hijo tiene problemas con el colegio... La llegada de Grace, la nueva institutriz, lo va a cambiar todo. Esta vieja y deliciosa dama tiene un modo muy eficaz de zanjar los problemas. Evidentemente, éste puede perjudicar a algunos...",6.748583469969041,2005-12-02,103,,6.654,599,2.2334,"['Rowan Atkinson', 'Kristin Scott Thomas', 'Maggie Smith']",Niall Johnson,"['golf', 'killer', 'housekeeper', 'extramarital affair', 'family conflict']",/eWBSH7fvgp8sW3Ujbv3ICSOYTU2.jpg,/wVsGQt9s7djp7cDhjRbCPIj7nEV.jpg
76251,1994,23483,Kick-Ass: Un superhéroe sin superpoderes,"['Acción', 'Crimen']","Dave Lizewski es un inadvertido estudiante de secundaria y fanático de los cómics que un día decide convertirse en un superhéroe, aunque no tenga poderes, entrenamiento o una razón significativa para hacerlo.",7.123358633094961,2010-03-26,118,,7.122,12127,13.6697,"['Aaron Taylor-Johnson', 'Chloë Grace Moretz', 'Nicolas Cage']",Matthew Vaughn,"['hero', 'secret identity', 'crime fighter', 'superhero', 'dark comedy', 'comic book', 'based on comic', 'murder', 'mafia', 'family', 'realism', 'mist', 'adventurer', 'rookie', 'young heroes', 'aggressive', 'young adult', 'criminal heroes', 'heroes', 'pretending to be gay', 'intense', 'powerful']",/dyYP52hnVzioCxLSheogZBX0vXv.jpg,/P4bGyJQF0shAcRku3I2perNUQR.jpg
